,BUDGETYEAR,BUDGET CATEGORY,TYPE OF EXPENDITURE,GOVERNMENT AGENCY,ESTIMATED BUDGET
113,2019,EXECUTIVE ARM,RECURRENT(NON DEBT)  EXPENDITURE,CONTRIBUTIONS TO INTERNATIONAL ORGANISATIONS,20000000000
114,2019,EXECUTIVE ARM,RECURRENT(NON DEBT)  EXPENDITURE,POWER SECTOR REFORM PROGRAM (TRANSFER TO NBET),150402049347
115,2019,EXECUTIVE ARM,RECURRENT(NON DEBT)  EXPENDITURE,GAVI/IMMUNISATION,21250424823
116,2019,EXECUTIVE ARM,RECURRENT(NON DEBT)  EXPENDITURE,BASIC HEALTH CARE FUND,51219751964
117,2019,EXECUTIVE ARM,RECURRENT(NON DEBT)  EXPENDITURE,ADDITIONAL SUPPORT FOR UNIVERSITIES,15000000000
118,2019,EXECUTIVE ARM,RECURRENT(NON DEBT)  EXPENDITURE,FEDERAL GOVERNMENT INTERVENTION IN ZAMFARA STATE,10000000000
119,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,PRESIDENCY,18156273668
120,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,MINISTRY OF DEFENCE,159125439612
121,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,MINISTRY OF FOREIGN AFFAIRS,7549877047
122,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL MINISTRY OF INFORMATION & CULTURE,7536672066
123,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,MINISTRY OF INTERIOR,53678355247
124,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,OFFICE OF THE HEAD OF THE CIVIL SERVICE OF THE FEDERATION,3127326734
125,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,AUDITOR GENERAL FOR THE FEDERATION,188451747
126,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,MINISTRY OF COMMUNICATION TECHNOLOGY,5030836567
127,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,OFFICE OF THE NATIONAL SECURITY ADVISER,33872448872
128,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,INFRASTRUCTURE CONCESSIONARY REGULATORY COMMSSION,320586147
129,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,OFFICE OF THE SECRETARY TO THE GOVERNMENT OF THE FEDERATION,37636306823
130,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL MINISTRY OF AGRICULTURE & RURAL DEVELOPMENT,107218344102
131,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL MINISTRY OF FINANCE,1729708700
132,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,"FEDERAL MINISTRY OF INDUSTRY, TRADE AND INVESTMENT",63112112708
133,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL MINISTRY OF LABOUR AND EMPLOYMENT,10180952829
134,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL MINISTRY OF SCIENCE AND TECHNOLOGY,48100521991
135,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL MINISTRY OF TRANSPORTATION,179384331427
136,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,"FEDERAL MINISTRY OF  POWER, WORKS & HOUSING",394906215852
137,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,MINISTRY OF MINES AND STEEL DEVELOPMENT,9891135562
138,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,MINISTRY OF BUDGET AND NATIONAL PLANNING,2901013008
139,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,"NATIONAL SALARIES, INCOMES AND WAGES COMMISSION",201037348
140,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FISCAL RESPONSIBILITY COMMISSION,111306657
141,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL MINISTRY OF WATER RESOURCES,92178020778
142,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL MINISTRY OF JUSTICE,2116262589
143,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,INDEPENDENT CORRUPT PRACTICES AND RELATED OFFENCES COMMISSION,571980863
144,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL CAPITAL TERRITORY ADMINISTRATION,23023593146
145,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,MINISTRY OF NIGER DELTA AFFAIRS,35243402023
146,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL MINISTRY OF YOUTH & SPORTS DEVELOPMENT,4078486817
147,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL MINISTRY OF WOMEN AFFAIRS,4045078314
148,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL MINISTRY OF EDUCATION,58689905930
149,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL MINISTRY OF HEALTH,57085655234
150,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL MINISTRY OF ENVIRONMENT,13719898877
151,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,NATIONAL POPULATION COMMISSION,3137537499
152,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL EXECUTIVE BODIES: CODE OF CONDUCT BUREAU,514099154
153,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,CODE OF CONDUCT TRIBUNAL,380007563
154,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL CHARACTER COMMISSION,386373456
155,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FEDERAL CIVIL SERVICE COMMISSION,173062977
156,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,POLICE SERVICE COMMISSION,967950858
157,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,"REVENUE MOBILISATION, ALLOCATION AND FISCAL COMMISSION",206491685
158,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,SUB-TOTAL: FEDERAL EXECUTIVE BODIES,2627985693
159,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,CAPITAL SUPPLEMENTATION FGN SPECIAL INTERVENTION PROGRAMME (CAPITAL),50000000000
160,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,FGN SPECIAL INTERVENTION PROGRAMME: SOCIAL HOUSING  (FAMILY HOMES FUND),100000000000
161,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,COUNTERPART FUNDING INCLUDING GLOBAL FUND/HEALTH AND GAVI/GLOBAL FUND,3500000000
162,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,PAYMENT OF LOCAL CONTRACTORS' DEBTS/OTHER LIABILITIES,15000000000
163,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,GALAXY BACKBONE,3000000000
164,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,GIFMIS/IPPIS CAPITAL,4000000000
165,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,OSSAP - SDGs: SDG PROJECTS/CONDITIONAL GRANTS,38000000000
166,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,OSSAP - SDGs: PAYMENT OF ONGOING PROJECTS,2000000000
167,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,OSSAP - SDGs: SOCIAL SAFETY NET,2550000000
168,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,OSSAP - SDGs: SDG PROJECTS 1,4000000000
169,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,OSSAP - SDGs: SDG PROJECTS 2,1500000000
170,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,OSSAP - SDGs: SDG PROJECTS 3,1250000000
171,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,RECAPITALISATION OF DEVELOPMENT FINANCE INSTITUTIONS,15000000000
172,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,NORTH EAST DEVELOPMENT COMMISSION,45000000000
173,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,ZONAL INTERVENTION PROJECTS,100000000000
174,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,HEAD OF SERVICE (FEDERAL GOVERNMENT STAFF HOUSING LOANS BOARD),2000000000
175,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,SUBSCRIPTION TO SHARES IN INTERNATIONAL ORGANISATIONS,28000000000
176,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,NATIONAL DEVELOPMENT PLANS (MINISTRY OF BUDGET AND NATIONAL PLANNING),1000000000
177,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,CAPITAL EXIGENCIES/ADJUSTMENT TO CAPITAL COST,5000000000
178,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,CONTINGENCY (CAPITAL),10000000000
179,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,GRANTS AND DONOR FUNDED PROJECTS,209915780857
180,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,PRESIDENTIAL ENABLING BUSINESS ENVIRONMENT COUNCIL (PEBEC),500000000
181,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,GRANTS TO BOI TO SUPPORT LOW INTEREST LENDING TO SMES,7000000000
182,2019,EXECUTIVE ARM,CAPITAL EXPENDITURE,NATIONAL INSTITUTE FOR LEGISLATIVE AND DEMOCRATIC STUDIES,1000000000
